order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD002435,SRC-001-H-002435,CUS00054,2018-05-19 21:13:00,Store,Gift Card,AUD,Thompson,Completed,4961.2,10.56,B1SAVE-44,15.0,451.02,4227.58,Autumn,False,-37.814401,144.895105,Tablet,Social,no special instruction,B1SAVE-44
HORD000308,SRC-001-H-000308,CUS00461,2018-10-17 12:16:00,Store,PayPal,AUD,Bakers,Completed,4449.13,12.17,B1SAVE-77,15.0,404.47,3793.93,Spring,False,-37.752539,144.993249,Desktop,Store,no special instruction,B1SAVE-77
HORD003307,SRC-001-H-003307,CUS00036,2018-09-07 11:59:00,Mobile,PayPal,AUD,Thompson,Completed,2079.8,9.49,B1SAVE-36,15.0,189.07,1777.32,Spring,False,-37.837097,144.944954,Desktop,Organic,call before delivery,B1SAVE-36
HORD001366,SRC-001-H-001366,CUS00279,2018-12-22 10:36:00,Store,Bank Transfer,AUD,Thompson,Completed,2894.81,24.07,NaN,10.0,263.16,2629.4,Summer,True,-37.745009,144.897915,Mobile,Referral,call before delivery,NaN
HORD002554,SRC-001-H-002554,CUS00236,2018-03-07 18:00:00,Store,PayPal,AUD,Thompson,Completed,2199.72,8.6,NaN,10.0,199.97,1988.35,Autumn,False,-37.794619,144.942156,Desktop,Paid Search,call before delivery,NaN
HORD004822,SRC-001-H-004822,CUS00195,2018-10-22 19:34:00,Store,PayPal,AUD,Nickolson,Completed,4292.35,7.68,NaN,0.0,390.21,4300.03,Spring,False,-37.816424,144.969248,Desktop,Organic,no special instruction,NaN
HORD004949,SRC-001-H-004949,CUS00406,2018-05-16 16:20:00,Web,Card,AUD,Bakers,Completed,1094.63,12.25,NaN,10.0,99.51,997.42,Autumn,False,-37.749467,144.993463,Mobile,Store,please use minimal packaging,NaN
HORD003056,SRC-001-H-003056,CUS00323,2018-03-19 17:17:00,Store,PayPal,AUD,Bakers,Completed,4274.41,12.09,NaN,10.0,388.58,3859.06,Autumn,False,-37.832629,145.063708,Mobile,Social,please use minimal packaging,NaN
HORD000131,SRC-001-H-000131,CUS00407,2018-01-15 18:54:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2908.57,8.82,B1SAVE-60,20.0,264.42,2335.68,Summer,False,-37.818939,145.002159,Mobile,Social,please use minimal packaging,B1SAVE-60
HORD004324,SRC-001-H-004324,CUS00369,2018-04-13 20:34:00,Web,Bank Transfer,AUD,Bakers,Completed,2455.12,12.75,B1SAVE-13,20.0,223.19,1976.85,Autumn,False,-37.749828,145.030591,Mobile,Social,please use minimal packaging,B1SAVE-13
HORD003212,SRC-001-H-003212,CUS00248,2018-01-16 19:56:00,Web,PayPal,AUD,Bakers,Completed,721.59,13.15,B1SAVE-21,15.0,65.6,626.5,Summer,False,-37.744191,145.003452,Desktop,Social,gift purchase for a family member,B1SAVE-21
HORD000291,SRC-001-H-000291,CUS00305,2018-09-04 20:32:00,Store,Gift Card,AUD,Bakers,Completed,599.05,10.35,B1SAVE-60,15.0,54.46,519.54,Spring,False,-37.775139,145.001158,Tablet,Referral,call before delivery,B1SAVE-60
HORD002754,SRC-001-H-002754,CUS00219,2018-09-28 10:30:00,Mobile,PayPal,AUD,Thompson,Completed,4759.36,10.21,B1SAVE-43,20.0,432.67,3817.7,Spring,False,-37.83693,144.918129,Mobile,Social,please leave at reception,B1SAVE-43
HORD003217,SRC-001-H-003217,CUS00122,2018-10-02 20:02:00,Mobile,Gift Card,AUD,Bakers,Completed,158.61,8.9,NaN,5.0,14.42,159.58,Spring,False,-37.820789,145.012253,Mobile,Store,call before delivery,NaN
HORD000847,SRC-001-H-000847,CUS00214,2018-07-18 16:57:00,Mobile,Bank Transfer,AUD,Bakers,Completed,3929.82,11.47,B1SAVE-56,15.0,357.26,3351.82,Winter,False,-37.802365,144.978103,Tablet,Organic,no special instruction,B1SAVE-56
HORD002126,SRC-001-H-002126,CUS00479,2018-08-03 10:30:00,Store,Bank Transfer,AUD,Thompson,Completed,4765.11,12.58,NaN,10.0,433.19,4301.18,Winter,False,-37.823859,144.915496,Tablet,Referral,gift purchase for a family member,NaN
HORD002468,SRC-001-H-002468,CUS00322,2018-03-25 15:35:00,Web,Card,AUD,Bakers,Completed,1568.51,12.3,B1SAVE-77,15.0,142.59,1345.53,Autumn,False,-37.75453,145.027739,Mobile,Referral,gift purchase for a family member,B1SAVE-77
HORD001494,SRC-001-H-001494,CUS00102,2018-12-08 21:20:00,Store,PayPal,AUD,Nickolson,Completed,6429.04,22.46,NaN,5.0,584.46,6130.05,Summer,True,-37.875784,144.973331,Tablet,Paid Search,gift purchase for a family member,NaN
HORD003868,SRC-001-H-003868,CUS00383,2018-11-25 11:04:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3484.76,14.37,NaN,0.0,316.8,3499.13,Spring,False,-37.746878,144.879747,Tablet,Social,no special instruction,NaN
HORD002861,SRC-001-H-002861,CUS00354,2018-07-11 12:25:00,Mobile,Card,AUD,Thompson,Completed,4380.15,24.74,NaN,5.0,398.2,4185.88,Winter,True,-37.821552,144.926673,Desktop,Referral,please use minimal packaging,NaN
HORD001800,SRC-001-H-001800,CUS00465,2018-03-01 19:03:00,Mobile,Gift Card,AUD,Bakers,Completed,3699.57,11.0,NaN,10.0,336.32,3340.61,Autumn,False,-37.852894,145.016788,Desktop,Organic,please leave at reception,NaN
HORD002422,SRC-001-H-002422,CUS00443,2018-10-28 14:15:00,Web,Gift Card,AUD,Thompson,Completed,7652.42,8.77,NaN,0.0,695.67,7661.19,Spring,False,-37.810602,144.927492,Mobile,Social,please use minimal packaging,NaN
HORD004397,SRC-001-H-004397,CUS00192,2018-01-05 13:02:00,Mobile,Card,AUD,Nickolson,Completed,1943.94,11.97,NaN,10.0,176.72,1761.52,Summer,False,-37.869506,144.967279,Desktop,Paid Search,gift purchase for a family member,NaN
HORD001693,SRC-001-H-001693,CUS00188,2018-03-14 11:54:00,Web,Card,AUD,Nickolson,Completed,6255.87,11.82,NaN,10.0,568.72,5642.1,Autumn,False,-37.872868,144.954082,Mobile,Referral,no special instruction,NaN
HORD001763,SRC-001-H-001763,CUS00400,2018-07-18 11:09:00,Web,Card,AUD,Bakers,Completed,9838.17,11.2,B1SAVE-12,15.0,894.38,8373.64,Winter,False,-37.822693,144.994591,Desktop,Social,call before delivery,B1SAVE-12
HORD001522,SRC-001-H-001522,CUS00146,2018-04-11 16:00:00,Web,Gift Card,AUD,Nickolson,Completed,3796.49,7.84,NaN,0.0,345.14,3804.33,Autumn,False,-37.826391,144.962398,Desktop,Referral,please use minimal packaging,NaN
HORD004508,SRC-001-H-004508,CUS00430,2018-06-09 21:30:00,Web,Card,AUD,Thompson,Completed,3431.89,10.38,B1SAVE-37,15.0,311.99,2927.49,Winter,False,-37.812267,144.942044,Mobile,Organic,please leave at reception,B1SAVE-37
HORD002061,SRC-001-H-002061,CUS00144,2018-08-23 11:11:00,Web,Gift Card,AUD,Thompson,Completed,7328.02,12.97,NaN,10.0,666.18,6608.19,Winter,False,-37.784942,144.965752,Desktop,Organic,please leave at reception,NaN
HORD001029,SRC-001-H-001029,CUS00494,2018-07-27 11:06:00,Store,Bank Transfer,AUD,Nickolson,Completed,869.51,13.69,NaN,10.0,79.05,796.25,Winter,False,-37.855396,144.985949,Tablet,Social,please use minimal packaging,NaN
HORD002804,SRC-001-H-002804,CUS00220,2018-08-31 13:17:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2317.99,14.79,NaN,0.0,210.73,2332.78,Winter,False,-37.849052,145.036102,Mobile,Store,call before delivery,NaN
HORD001019,SRC-001-H-001019,CUS00435,2018-05-02 10:09:00,Mobile,PayPal,AUD,Bakers,Completed,3323.79,9.31,NaN,0.0,302.16,3333.1,Autumn,False,-37.783511,144.991132,Desktop,Store,no special instruction,NaN
HORD001404,SRC-001-H-001404,CUS00152,2018-10-22 14:11:00,Store,Card,AUD,Thompson,Completed,5073.75,11.96,B1SAVE-53,20.0,461.25,4070.96,Spring,False,-37.757804,144.943957,Desktop,Paid Search,please use minimal packaging,B1SAVE-53
HORD002298,SRC-001-H-002298,CUS00224,2018-01-06 11:47:00,Mobile,Card,AUD,Thompson,Completed,3517.66,10.74,NaN,10.0,319.79,3176.63,Summer,False,-37.847107,144.938028,Tablet,Organic,please use minimal packaging,NaN
HORD003283,SRC-001-H-003283,CUS00254,2018-10-07 21:49:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1193.95,13.75,B1SAVE-12,15.0,108.54,1028.61,Spring,False,-37.868468,145.058723,Mobile,Paid Search,gift purchase for a family member,B1SAVE-12
HORD002895,SRC-001-H-002895,CUS00344,2018-04-26 10:49:00,Web,PayPal,AUD,Bakers,Completed,3651.02,14.18,B1SAVE-24,15.0,331.91,3117.55,Autumn,False,-37.88841,145.028672,Tablet,Organic,call before delivery,B1SAVE-24
HORD001006,SRC-001-H-001006,CUS00481,2018-04-24 19:06:00,Mobile,Card,AUD,Bakers,Completed,8740.89,11.3,NaN,5.0,794.63,8315.15,Autumn,False,-37.853022,145.026366,Mobile,Paid Search,please leave at reception,NaN
HORD003546,SRC-001-H-003546,CUS00167,2018-06-28 16:29:00,Store,Bank Transfer,AUD,Thompson,Completed,3769.95,14.35,NaN,5.0,342.72,3595.8,Winter,False,-37.766759,144.950321,Tablet,Social,please leave at reception,NaN
HORD002570,SRC-001-H-002570,CUS00296,2018-08-04 14:45:00,Web,PayPal,AUD,Bakers,Completed,3349.95,12.38,B1SAVE-19,20.0,304.54,2692.34,Winter,False,-37.789584,144.976563,Mobile,Store,call before delivery,B1SAVE-19
HORD003348,SRC-001-H-003348,CUS00399,2018-01-02 12:04:00,Web,Card,AUD,Thompson,Completed,1457.79,11.67,NaN,5.0,132.53,1396.57,Summer,False,-37.768943,144.924961,Desktop,Referral,gift purchase for a family member,NaN
HORD003398,SRC-001-H-003398,CUS00245,2018-03-22 13:42:00,Web,PayPal,AUD,Bakers,Completed,2218.96,12.36,NaN,5.0,201.72,2120.37,Autumn,False,-37.748238,144.991922,Mobile,Social,please leave at reception,NaN
HORD001609,SRC-001-H-001609,CUS00079,2018-10-21 19:37:00,Web,Bank Transfer,AUD,Bakers,Completed,5359.09,19.61,NaN,0.0,487.19,5378.7,Spring,True,-37.827941,145.005789,Desktop,Store,gift purchase for a family member,NaN
HORD002544,SRC-001-H-002544,CUS00376,2018-02-08 14:50:00,Store,Bank Transfer,AUD,Thompson,Completed,495.35,12.38,B1SAVE-73,15.0,45.03,433.43,Summer,False,-37.757433,144.960896,Tablet,Organic,no special instruction,B1SAVE-73
HORD001000,SRC-001-H-001000,CUS00190,2018-12-13 17:55:00,Store,Bank Transfer,AUD,Thompson,Completed,4807.3,11.23,B1SAVE-49,20.0,437.03,3857.07,Summer,False,-37.782036,144.911576,Mobile,Paid Search,call before delivery,B1SAVE-49
HORD003867,SRC-001-H-003867,CUS00405,2018-11-22 15:06:00,Web,Card,AUD,Thompson,Completed,1577.97,11.98,NaN,5.0,143.45,1511.05,Spring,False,-37.75765,144.942316,Tablet,Social,no special instruction,NaN
HORD001121,SRC-001-H-001121,CUS00339,2018-01-16 16:43:00,Store,Gift Card,AUD,Bakers,Completed,2053.37,12.98,NaN,5.0,186.67,1963.68,Summer,False,-37.746355,145.002939,Mobile,Store,please leave at reception,NaN
HORD002520,SRC-001-H-002520,CUS00472,2018-05-25 08:54:00,Store,Gift Card,AUD,Thompson,Completed,1165.96,8.4,NaN,0.0,106.0,1174.36,Autumn,False,-37.807089,144.927972,Mobile,Paid Search,call before delivery,NaN
HORD002816,SRC-001-H-002816,CUS00393,2018-08-09 09:26:00,Mobile,Gift Card,AUD,Thompson,Completed,1128.15,26.65,B1SAVE-25,15.0,102.56,985.58,Winter,True,-37.774351,144.940696,Tablet,Paid Search,please use minimal packaging,B1SAVE-25
HORD004421,SRC-001-H-004421,CUS00041,2018-08-10 10:22:00,Mobile,Gift Card,AUD,Bakers,Completed,5059.28,13.72,NaN,0.0,459.93,5073.0,Winter,False,-37.774642,144.973444,Desktop,Organic,no special instruction,NaN
HORD004880,SRC-001-H-004880,CUS00352,2018-04-29 13:12:00,Store,Card,AUD,Thompson,Completed,1676.61,10.82,NaN,5.0,152.42,1603.6,Autumn,False,-37.808837,144.891577,Mobile,Social,please use minimal packaging,NaN
HORD002247,SRC-001-H-002247,CUS00171,2018-10-07 18:48:00,Mobile,Gift Card,AUD,Thompson,Completed,393.08,11.82,NaN,0.0,35.73,404.9,Spring,False,-37.76013,144.936268,Mobile,Paid Search,no special instruction,NaN
HORD002335,SRC-001-H-002335,CUS00198,2018-08-22 17:19:00,Mobile,Card,AUD,Thompson,Completed,4841.16,11.43,B1SAVE-24,20.0,440.11,3884.36,Winter,False,-37.819558,144.929989,Mobile,Referral,please leave at reception,B1SAVE-24
HORD002377,SRC-001-H-002377,CUS00096,2018-05-15 20:38:00,Store,Gift Card,AUD,Nickolson,Completed,2669.15,12.98,NaN,0.0,242.65,2682.13,Autumn,False,-37.886901,144.981812,Desktop,Store,please use minimal packaging,NaN
HORD004003,SRC-001-H-004003,CUS00496,2018-09-22 10:00:00,Mobile,PayPal,AUD,Bakers,Completed,1709.29,10.81,B1SAVE-12,20.0,155.39,1378.24,Spring,False,-37.773703,145.018642,Tablet,Store,please leave at reception,B1SAVE-12
HORD001719,SRC-001-H-001719,CUS00216,2018-07-03 09:27:00,Store,Card,AUD,Thompson,Completed,726.19,12.72,NaN,0.0,66.02,738.91,Winter,False,-37.787973,144.928416,Tablet,Social,please leave at reception,NaN
HORD002228,SRC-001-H-002228,CUS00273,2018-10-12 08:21:00,Web,PayPal,AUD,Nickolson,Completed,1020.54,12.2,B1SAVE-77,25.0,92.78,777.61,Spring,False,-37.872108,144.997669,Desktop,Store,call before delivery,B1SAVE-77
HORD002800,SRC-001-H-002800,CUS00013,2018-08-27 14:27:00,Web,PayPal,AUD,Nickolson,Completed,64.28,10.77,NaN,0.0,5.84,75.05,Winter,False,-37.819725,144.959293,Tablet,Organic,no special instruction,NaN
HORD000178,SRC-001-H-000178,CUS00104,2018-07-31 14:36:00,Store,PayPal,AUD,Nickolson,Completed,1943.76,23.76,B1SAVE-27,15.0,176.71,1675.96,Winter,True,-37.813272,144.977154,Tablet,Store,gift purchase for a family member,B1SAVE-27
HORD000431,SRC-001-H-000431,CUS00069,2018-11-22 17:50:00,Mobile,Card,AUD,Thompson,Completed,6419.88,13.1,NaN,0.0,583.63,6432.98,Spring,False,-37.856346,144.879379,Tablet,Organic,call before delivery,NaN
HORD003284,SRC-001-H-003284,CUS00030,2018-04-23 21:39:00,Store,Bank Transfer,AUD,Nickolson,Completed,2911.48,8.02,NaN,0.0,264.68,2919.5,Autumn,False,-37.830191,144.972237,Tablet,Paid Search,no special instruction,NaN
HORD000728,SRC-001-H-000728,CUS00491,2018-01-06 17:15:00,Store,Card,AUD,Bakers,Completed,4080.98,9.37,NaN,10.0,371.0,3682.25,Summer,False,-37.821041,145.01257,Tablet,Organic,call before delivery,NaN
HORD003695,SRC-001-H-003695,CUS00444,2018-02-04 08:28:00,Store,PayPal,AUD,Thompson,Completed,524.96,12.24,NaN,5.0,47.72,510.95,Summer,False,-37.846121,144.892599,Mobile,Organic,please leave at reception,NaN
HORD001505,SRC-001-H-001505,CUS00205,2018-08-20 09:55:00,Web,Card,AUD,Bakers,Completed,730.73,26.82,NaN,10.0,66.43,684.48,Winter,True,-37.76986,144.988816,Tablet,Store,call before delivery,NaN
HORD003651,SRC-001-H-003651,CUS00453,2018-10-31 11:31:00,Store,Card,AUD,Bakers,Completed,2595.31,8.96,B1SAVE-60,20.0,235.94,2085.21,Spring,False,-37.809203,145.018048,Mobile,Referral,please leave at reception,B1SAVE-60
HORD000385,SRC-001-H-000385,CUS00396,2018-10-12 10:44:00,Web,PayPal,AUD,Nickolson,Completed,5261.01,9.8,B1SAVE-74,15.0,478.27,4481.66,Spring,False,-37.838475,144.995181,Mobile,Social,please leave at reception,B1SAVE-74
HORD002293,SRC-001-H-002293,CUS00280,2018-08-16 16:58:00,Store,Bank Transfer,AUD,Bakers,Completed,7501.72,14.55,B1SAVE-62,15.0,681.97,6391.01,Winter,False,-37.779861,145.042733,Mobile,Referral,please leave at reception,B1SAVE-62
HORD004516,SRC-001-H-004516,CUS00367,2018-05-17 12:08:00,Store,Card,AUD,Thompson,Completed,331.7,12.71,NaN,10.0,30.15,311.24,Autumn,False,-37.854167,144.882338,Mobile,Store,no special instruction,NaN
HORD001208,SRC-001-H-001208,CUS00287,2018-06-10 11:52:00,Mobile,Card,AUD,Thompson,Completed,3317.4,14.87,NaN,0.0,301.58,3332.27,Winter,False,-37.859175,144.919116,Desktop,Referral,gift purchase for a family member,NaN
HORD003576,SRC-001-H-003576,CUS00282,2018-10-22 21:27:00,Mobile,Gift Card,AUD,Thompson,Completed,1398.08,13.71,B1SAVE-65,15.0,127.1,1202.08,Spring,False,-37.745309,144.901339,Tablet,Store,please use minimal packaging,B1SAVE-65
HORD002811,SRC-001-H-002811,CUS00177,2018-04-16 14:36:00,Store,Card,AUD,Thompson,Completed,2507.45,13.26,B1SAVE-20,20.0,227.95,2019.22,Autumn,False,-37.755173,144.891895,Desktop,Referral,no special instruction,B1SAVE-20
HORD002640,SRC-001-H-002640,CUS00430,2018-10-18 16:49:00,Store,Card,AUD,Thompson,Completed,1192.93,7.82,NaN,0.0,108.45,1200.75,Spring,False,-37.812267,144.942044,Mobile,Organic,gift purchase for a family member,NaN
HORD004996,SRC-001-H-004996,CUS00442,2018-01-07 17:49:00,Mobile,Bank Transfer,AUD,Thompson,Completed,538.77,11.66,NaN,5.0,48.98,523.49,Summer,False,-37.794489,144.892237,Tablet,Store,please use minimal packaging,NaN
HORD004307,SRC-001-H-004307,CUS00349,2018-02-25 17:33:00,Store,PayPal,AUD,Bakers,Completed,1932.84,12.39,NaN,5.0,175.71,1848.59,Summer,False,-37.754677,145.009409,Mobile,Store,call before delivery,NaN
HORD004846,SRC-001-H-004846,CUS00080,2018-10-15 16:34:00,Store,PayPal,AUD,Thompson,Completed,1872.54,20.15,B1SAVE-55,15.0,170.23,1611.81,Spring,True,-37.805115,144.914881,Mobile,Organic,call before delivery,B1SAVE-55
HORD003527,SRC-001-H-003527,CUS00309,2018-11-25 10:29:00,Store,PayPal,AUD,Thompson,Completed,3345.11,20.13,NaN,0.0,304.1,3365.24,Spring,True,-37.786575,144.951168,Tablet,Referral,please use minimal packaging,NaN
HORD003725,SRC-001-H-003725,CUS00203,2018-07-15 17:53:00,Store,Gift Card,AUD,Bakers,Completed,5749.26,16.2,NaN,0.0,522.66,5765.46,Winter,False,-37.869451,145.03037,Mobile,Referral,call before delivery,NaN
HORD003269,SRC-001-H-003269,CUS00335,2018-03-25 12:26:00,Store,Gift Card,AUD,Thompson,Completed,2708.43,8.38,NaN,0.0,246.22,2716.81,Autumn,False,-37.828625,144.947082,Desktop,Organic,please leave at reception,NaN
HORD003879,SRC-001-H-003879,CUS00462,2018-01-28 13:18:00,Mobile,Bank Transfer,AUD,Bakers,Completed,3364.46,8.79,NaN,0.0,305.86,3373.25,Summer,False,-37.800852,144.989599,Desktop,Store,call before delivery,NaN
HORD004788,SRC-001-H-004788,CUS00495,2018-07-29 12:56:00,Mobile,Gift Card,AUD,Thompson,Completed,2188.61,13.91,B1SAVE-77,15.0,198.96,1874.23,Winter,False,-37.771658,144.954209,Tablet,Referral,please use minimal packaging,B1SAVE-77
HORD002237,SRC-001-H-002237,CUS00077,2018-11-21 19:36:00,Web,Card,AUD,Thompson,Completed,1049.66,12.56,B1SAVE-86,20.0,95.42,852.29,Spring,False,-37.750544,144.953891,Tablet,Social,gift purchase for a family member,B1SAVE-86
HORD002455,SRC-001-H-002455,CUS00115,2018-02-16 08:22:00,Web,Bank Transfer,AUD,Bakers,Completed,948.77,11.68,B1SAVE-64,15.0,86.25,818.13,Summer,False,-37.767044,145.020419,Mobile,Paid Search,call before delivery,B1SAVE-64
HORD002354,SRC-001-H-002354,CUS00170,2018-10-03 09:54:00,Web,Gift Card,AUD,Thompson,Completed,3172.46,21.98,NaN,10.0,288.41,2877.19,Spring,True,-37.793224,144.89009,Tablet,Organic,gift purchase for a family member,NaN
HORD000808,SRC-001-H-000808,CUS00483,2018-08-28 13:36:00,Web,Bank Transfer,AUD,Bakers,Completed,1188.22,14.62,NaN,5.0,108.02,1143.43,Winter,False,-37.832258,145.050286,Tablet,Organic,please leave at reception,NaN
HORD002959,SRC-001-H-002959,CUS00345,2018-08-23 20:15:00,Mobile,Gift Card,AUD,Nickolson,Completed,2256.5,13.25,NaN,5.0,205.14,2156.92,Winter,False,-37.85289,144.973151,Mobile,Organic,please use minimal packaging,NaN
HORD003699,SRC-001-H-003699,CUS00074,2018-11-08 19:02:00,Store,Bank Transfer,AUD,Bakers,Completed,165.15,13.1,NaN,10.0,15.01,161.74,Spring,False,-37.755359,145.04865,Tablet,Social,please use minimal packaging,NaN
HORD003908,SRC-001-H-003908,CUS00091,2018-04-06 10:20:00,Web,PayPal,AUD,Thompson,Completed,2448.94,12.47,B1SAVE-77,25.0,222.63,1849.17,Autumn,False,-37.858166,144.891834,Mobile,Referral,no special instruction,B1SAVE-77
HORD003820,SRC-001-H-003820,CUS00326,2018-08-17 16:46:00,Web,PayPal,AUD,Thompson,Completed,7262.86,16.29,B1SAVE-69,25.0,660.26,5463.43,Winter,False,-37.76278,144.891424,Tablet,Referral,call before delivery,B1SAVE-69
HORD003219,SRC-001-H-003219,CUS00463,2018-06-11 20:45:00,Store,PayPal,AUD,Thompson,Completed,6709.85,17.06,NaN,0.0,609.99,6726.91,Winter,False,-37.758394,144.882142,Tablet,Paid Search,call before delivery,NaN
HORD001736,SRC-001-H-001736,CUS00057,2018-07-19 16:25:00,Web,Bank Transfer,AUD,Bakers,Completed,4221.49,12.3,B1SAVE-65,15.0,383.77,3600.57,Winter,False,-37.834288,144.994613,Tablet,Paid Search,call before delivery,B1SAVE-65
HORD001474,SRC-001-H-001474,CUS00350,2018-02-13 08:15:00,Store,Bank Transfer,AUD,Bakers,Completed,370.0,20.94,NaN,10.0,33.64,353.94,Summer,True,-37.773688,145.008351,Mobile,Store,please leave at reception,NaN
HORD000526,SRC-001-H-000526,CUS00250,2018-04-30 14:29:00,Store,Card,AUD,Bakers,Completed,3915.88,12.43,NaN,0.0,355.99,3928.31,Autumn,False,-37.865848,145.030929,Tablet,Paid Search,please use minimal packaging,NaN
HORD001242,SRC-001-H-001242,CUS00122,2018-12-24 16:37:00,Web,Gift Card,AUD,Bakers,Completed,3873.11,19.34,NaN,5.0,352.1,3698.79,Summer,True,-37.820789,145.012253,Mobile,Store,call before delivery,NaN
HORD000298,SRC-001-H-000298,CUS00079,2018-01-28 18:04:00,Web,PayPal,AUD,Bakers,Completed,1562.88,9.54,NaN,0.0,142.08,1572.42,Summer,False,-37.827941,145.005789,Desktop,Store,please leave at reception,NaN
HORD004686,SRC-001-H-004686,CUS00500,2018-12-04 14:58:00,Mobile,PayPal,AUD,Bakers,Completed,1164.32,9.14,B1SAVE-55,15.0,105.85,998.81,Summer,False,-37.822712,145.004436,Tablet,Store,please leave at reception,B1SAVE-55
HORD001933,SRC-001-H-001933,CUS00435,2018-07-29 08:59:00,Mobile,Card,AUD,Bakers,Completed,594.47,12.52,NaN,5.0,54.04,577.27,Winter,False,-37.783511,144.991132,Desktop,Store,please use minimal packaging,NaN
HORD001930,SRC-001-H-001930,CUS00053,2018-01-04 21:34:00,Mobile,Gift Card,AUD,Bakers,Completed,3342.63,11.01,NaN,0.0,303.88,3353.64,Summer,False,-37.84499,145.016151,Desktop,Paid Search,please use minimal packaging,NaN
HORD003499,SRC-001-H-003499,CUS00167,2018-10-17 18:58:00,Mobile,Gift Card,AUD,Thompson,Completed,2715.84,11.23,NaN,10.0,246.89,2455.49,Spring,False,-37.766759,144.950321,Tablet,Social,please leave at reception,NaN
HORD000618,SRC-001-H-000618,CUS00055,2018-05-10 16:23:00,Web,PayPal,AUD,Nickolson,Completed,3217.04,7.97,NaN,10.0,292.46,2903.31,Autumn,False,-37.821722,144.955951,Tablet,Store,call before delivery,NaN
HORD004821,SRC-001-H-004821,CUS00082,2018-04-02 19:29:00,Mobile,PayPal,AUD,Thompson,Completed,254.35,13.82,B1SAVE-30,15.0,23.12,230.02,Autumn,False,-37.748796,144.889085,Tablet,Referral,gift purchase for a family member,B1SAVE-30
HORD004348,SRC-001-H-004348,CUS00395,2018-11-12 14:04:00,Web,Gift Card,AUD,Bakers,Completed,2106.04,19.01,NaN,0.0,191.46,2125.05,Spring,True,-37.801031,145.006202,Desktop,Store,call before delivery,NaN
HORD000735,SRC-001-H-000735,CUS00087,2018-10-09 11:53:00,Web,Card,AUD,Bakers,Completed,1260.49,14.19,NaN,5.0,114.59,1211.66,Spring,False,-37.87188,145.064052,Mobile,Store,call before delivery,NaN
