product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0942,Vela Nova 1041,Smartphone,Vela,1694.84,887.46,2014,24,0.236,SKU-VEL00942,5G Smartphone,Echo,Green,SUP017,Malaysia,2014-06-21,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for family communication and casual apps, in the echo family and supplied by vela with a 24-month warranty."
PRD0943,Candle Shift 1042,Tablet,Candle,1025.75,560.07,2015,24,0.766,SKU-CAN00943,Productivity Tablet,Flux,Graphite,SUP018,Japan,2015-06-01,GST_STANDARD,Protective case,True,True,"productivity tablet designed for drawing and lightweight creative work, in the flux family and supplied by candle with a 24-month warranty."
PRD0944,Vela Atlas 1043,Home Entertainment,Vela,2644.88,1279.16,2016,24,5.89,SKU-VEL00944,Smart Display,Halo,Black,SUP019,Korea,2016-03-09,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the halo family and supplied by vela with a 24-month warranty."
PRD0945,Candle Flux 1044,Audio,Candle,730.35,499.7,2014,12,0.604,SKU-CAN00945,Wireless Audio,Lumen,Blue,SUP020,Vietnam,2014-10-15,GST_STANDARD,Protective case,True,True,"wireless audio designed for long listening sessions at home, in the lumen family and supplied by candle with a 12-month warranty."
PRD0946,Vela Pulse 1045,Smart Home,Vela,618.18,424.33,2016,12,0.427,SKU-VEL00946,Home Automation,Nova,Gold,SUP021,China,2016-08-16,GST_STANDARD,Box,True,True,"home automation designed for automated blind and curtain routines, in the nova family and supplied by vela with a 12-month warranty."
PRD0947,Candle Vista 1046,Gaming,Candle,1985.26,1400.9,2012,24,1.085,SKU-CAN00947,Gaming Hardware,Orbit,Silver,SUP022,Vietnam,2012-03-20,GST_STANDARD,Box,True,True,"gaming hardware designed for game streaming and media capture, in the orbit family and supplied by candle with a 24-month warranty."
PRD0948,Vela Core 1047,Wearable,Vela,581.24,400.28,2014,12,0.142,SKU-VEL00948,Health Wearable,Pulse,Black,SUP023,Korea,2014-12-06,GST_STANDARD,Box,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the pulse family and supplied by vela with a 12-month warranty."
PRD0949,Candle Lumen 1048,Networking,Candle,727.16,382.76,2016,24,0.525,SKU-CAN00949,Connected Network,Quest,Red,SUP024,China,2016-04-22,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the quest family and supplied by candle with a 24-month warranty."
PRD0950,Vela Ridge 1049,Accessory,Vela,108.8,60.36,2013,12,0.192,SKU-VEL00950,Mobile Accessory,Ridge,Green,SUP025,Korea,2013-12-13,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the ridge family and supplied by vela with a 12-month warranty."
PRD0951,Candle Arc 1050,Laptop,Candle,2323.13,1144.36,2016,24,1.325,SKU-CAN00951,Ultrabook,Shift,Green,SUP026,Malaysia,2016-11-04,GST_STANDARD,Protective case,True,True,"ultrabook designed for portable document work and video meetings, in the shift family and supplied by candle with a 24-month warranty."
PRD0952,Vela Echo 1051,Smartphone,Vela,1618.02,1214.33,2016,24,0.297,SKU-VEL00952,5G Smartphone,Spark,Silver,SUP027,Japan,2016-08-11,GST_STANDARD,Box,True,True,"5g smartphone designed for daily communication and navigation, in the spark family and supplied by vela with a 24-month warranty."
PRD0953,Candle Orbit 1052,Tablet,Candle,536.06,371.99,2016,24,0.805,SKU-CAN00953,Productivity Tablet,Vista,White,SUP028,China,2016-09-26,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for reading, annotation and handwritten notes, in the vista family and supplied by candle with a 24-month warranty."
PRD0954,Vela Spark 1053,Home Entertainment,Vela,1508.35,1126.53,2013,24,8.95,SKU-VEL00954,Smart Display,Wave,Black,SUP029,China,2013-05-16,GST_STANDARD,Box,True,True,"smart display designed for shared film and television viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0955,Candle Bloom 1054,Audio,Candle,891.93,622.64,2014,12,0.436,SKU-CAN00955,Wireless Audio,Arc,Gold,SUP030,Japan,2014-10-25,GST_STANDARD,Box,True,True,"wireless audio designed for commuting and spoken-content listening, in the arc family and supplied by candle with a 12-month warranty."
PRD0956,Vela Halo 1055,Smart Home,Vela,584.64,381.79,2012,12,0.269,SKU-VEL00956,Home Automation,Atlas,Blue,SUP031,Vietnam,2012-09-17,GST_STANDARD,Protective case,True,True,"home automation designed for app-controlled room lighting, in the atlas family and supplied by vela with a 12-month warranty."
PRD0957,Candle Quest 1056,Gaming,Candle,2550.17,1528.85,2012,24,1.066,SKU-CAN00957,Gaming Hardware,Bloom,Red,SUP032,Australia,2012-11-03,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for long desktop gaming sessions, in the bloom family and supplied by candle with a 24-month warranty."
PRD0958,Vela Wave 1057,Wearable,Vela,453.1,275.27,2013,12,0.118,SKU-VEL00958,Health Wearable,Core,Blue,SUP033,Malaysia,2013-10-23,GST_STANDARD,Recycled box,True,True,"health wearable designed for daily activity and sleep tracking, in the core family and supplied by vela with a 12-month warranty."
PRD0959,Candle Edge 1058,Networking,Candle,1028.98,777.81,2016,24,0.684,SKU-CAN00959,Connected Network,Edge,Black,SUP034,China,2016-10-07,GST_STANDARD,Box,True,True,"connected network designed for home-office wireless coverage, in the edge family and supplied by candle with a 24-month warranty."
PRD0960,Vela Nova 1059,Accessory,Vela,322.58,242.93,2014,12,0.169,SKU-VEL00960,Mobile Accessory,Echo,Silver,SUP035,Malaysia,2014-06-08,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the echo family and supplied by vela with a 12-month warranty."
PRD0961,Candle Shift 1060,Laptop,Candle,2282.29,1717.86,2012,24,1.824,SKU-CAN00961,Ultrabook,Flux,Graphite,SUP036,Vietnam,2012-11-04,GST_STANDARD,Protective case,True,True,"ultrabook designed for study, research and note taking, in the flux family and supplied by candle with a 24-month warranty."
PRD0962,Vela Atlas 1061,Smartphone,Vela,482.88,324.5,2013,24,0.24,SKU-VEL00962,5G Smartphone,Halo,Silver,SUP037,Japan,2013-08-08,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the halo family and supplied by vela with a 24-month warranty."
PRD0963,Candle Flux 1062,Tablet,Candle,997.83,630.98,2015,24,0.608,SKU-CAN00963,Productivity Tablet,Lumen,Green,SUP001,Vietnam,2015-03-16,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the lumen family and supplied by candle with a 24-month warranty."
PRD0964,Vela Pulse 1063,Home Entertainment,Vela,1776.26,1158.55,2016,24,9.105,SKU-VEL00964,Smart Display,Nova,Gold,SUP002,Malaysia,2016-03-23,GST_STANDARD,Protective case,True,True,"smart display designed for music and spoken-content playback, in the nova family and supplied by vela with a 24-month warranty."
PRD0965,Candle Vista 1064,Audio,Candle,536.69,374.43,2012,12,0.373,SKU-CAN00965,Wireless Audio,Orbit,Black,SUP003,Malaysia,2012-07-22,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the orbit family and supplied by candle with a 12-month warranty."
PRD0966,Vela Core 1065,Smart Home,Vela,819.73,412.97,2013,12,0.464,SKU-VEL00966,Home Automation,Pulse,Gold,SUP004,Australia,2013-10-26,GST_STANDARD,Recycled box,True,True,"home automation designed for scheduled control of a household power outlet, in the pulse family and supplied by vela with a 12-month warranty."
PRD0967,Candle Lumen 1066,Gaming,Candle,2500.44,1463.85,2014,24,1.007,SKU-CAN00967,Gaming Hardware,Quest,Black,SUP005,Australia,2014-07-09,GST_STANDARD,Protective case,True,True,"gaming hardware designed for casual games in a shared room, in the quest family and supplied by candle with a 24-month warranty."
PRD0968,Vela Ridge 1067,Wearable,Vela,1098.76,774.06,2016,12,0.139,SKU-VEL00968,Health Wearable,Ridge,Red,SUP006,Vietnam,2016-11-06,GST_STANDARD,Protective case,False,True,"health wearable designed for walking and commute notifications, in the ridge family and supplied by vela with a 12-month warranty."
PRD0969,Candle Arc 1068,Networking,Candle,1212.01,890.99,2017,24,0.595,SKU-CAN00969,Connected Network,Shift,Blue,SUP007,Malaysia,2017-06-02,GST_STANDARD,Recycled box,True,True,"connected network designed for connecting several shared household devices, in the shift family and supplied by candle with a 24-month warranty."
PRD0970,Vela Echo 1069,Accessory,Vela,203.54,110.57,2013,12,0.232,SKU-VEL00970,Mobile Accessory,Spark,Silver,SUP008,Australia,2013-06-20,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for protective storage during travel, in the spark family and supplied by vela with a 12-month warranty."
PRD0971,Candle Orbit 1070,Laptop,Candle,1257.81,864.19,2012,24,1.638,SKU-CAN00971,Ultrabook,Vista,Red,SUP009,Japan,2012-04-10,GST_STANDARD,Box,True,True,"ultrabook designed for creative projects and media editing, in the vista family and supplied by candle with a 24-month warranty."
PRD0972,Vela Spark 1071,Smartphone,Vela,1389.65,676.33,2017,24,0.253,SKU-VEL00972,5G Smartphone,Wave,Gold,SUP010,Japan,2017-04-14,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the wave family and supplied by vela with a 24-month warranty."
PRD0973,Candle Bloom 1072,Tablet,Candle,703.36,441.49,2016,24,0.621,SKU-CAN00973,Productivity Tablet,Arc,Graphite,SUP011,Vietnam,2016-11-09,GST_STANDARD,Box,True,True,"productivity tablet designed for field forms and client presentations, in the arc family and supplied by candle with a 24-month warranty."
PRD0974,Vela Halo 1073,Home Entertainment,Vela,3468.15,1889.59,2013,24,5.77,SKU-VEL00974,Smart Display,Atlas,Red,SUP012,Malaysia,2013-01-22,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the atlas family and supplied by vela with a 24-month warranty."
PRD0975,Candle Quest 1074,Audio,Candle,87.41,47.78,2013,12,0.566,SKU-CAN00975,Wireless Audio,Bloom,Gold,SUP013,Korea,2013-08-21,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the bloom family and supplied by candle with a 12-month warranty."
PRD0976,Vela Wave 1075,Smart Home,Vela,196.82,131.54,2013,12,0.383,SKU-VEL00976,Home Automation,Core,Black,SUP014,Vietnam,2013-10-12,GST_STANDARD,Recycled box,False,True,"home automation designed for indoor temperature and humidity monitoring, in the core family and supplied by vela with a 12-month warranty."
PRD0977,Candle Edge 1076,Gaming,Candle,1354.63,949.34,2015,24,1.231,SKU-CAN00977,Gaming Hardware,Edge,Green,SUP015,Vietnam,2015-02-18,GST_STANDARD,Protective case,True,True,"gaming hardware designed for competitive play and voice communication, in the edge family and supplied by candle with a 24-month warranty."
PRD0978,Vela Nova 1077,Wearable,Vela,452.17,343.2,2017,12,0.152,SKU-VEL00978,Health Wearable,Echo,Gold,SUP016,Japan,2017-08-07,GST_STANDARD,Recycled box,True,True,"health wearable designed for exercise session summaries, in the echo family and supplied by vela with a 12-month warranty."
PRD0979,Candle Shift 1078,Networking,Candle,1127.85,736.52,2012,24,0.96,SKU-CAN00979,Connected Network,Flux,Gold,SUP017,China,2012-10-04,GST_STANDARD,Protective case,False,True,"connected network designed for video meetings and media streaming, in the flux family and supplied by candle with a 24-month warranty."
PRD0980,Vela Atlas 1079,Accessory,Vela,310.02,205.28,2017,12,0.158,SKU-VEL00980,Mobile Accessory,Halo,Graphite,SUP018,Japan,2017-04-02,GST_STANDARD,Box,True,True,"mobile accessory designed for charging-cable organisation, in the halo family and supplied by vela with a 12-month warranty."
PRD0981,Candle Flux 1080,Laptop,Candle,2201.61,1449.13,2016,24,1.211,SKU-CAN00981,Ultrabook,Lumen,Graphite,SUP019,Korea,2016-01-04,GST_STANDARD,Box,True,True,"ultrabook designed for shared home-office administration, in the lumen family and supplied by candle with a 24-month warranty."
PRD0982,Vela Pulse 1081,Smartphone,Vela,885.27,543.25,2012,24,0.169,SKU-VEL00982,5G Smartphone,Nova,Black,SUP020,Vietnam,2012-04-11,GST_STANDARD,Box,True,True,"5g smartphone designed for travel planning and media use, in the nova family and supplied by vela with a 24-month warranty."
PRD0983,Candle Vista 1082,Tablet,Candle,1360.95,708.94,2014,24,0.765,SKU-CAN00983,Productivity Tablet,Orbit,Green,SUP021,Korea,2014-01-14,GST_STANDARD,Box,False,True,"productivity tablet designed for family learning and shared browsing, in the orbit family and supplied by candle with a 24-month warranty."
PRD0984,Vela Core 1083,Home Entertainment,Vela,3872.19,2252.16,2013,24,8.553,SKU-VEL00984,Smart Display,Pulse,Blue,SUP022,Japan,2013-06-19,GST_STANDARD,Protective case,True,True,"smart display designed for casual living-room gaming, in the pulse family and supplied by vela with a 24-month warranty."
PRD0985,Candle Lumen 1084,Audio,Candle,1164.32,572.95,2016,12,0.367,SKU-CAN00985,Wireless Audio,Quest,White,SUP023,Japan,2016-12-23,GST_STANDARD,Box,False,True,"wireless audio designed for shared-room music playback, in the quest family and supplied by candle with a 12-month warranty."
PRD0986,Vela Ridge 1085,Smart Home,Vela,605.03,387.14,2017,12,0.426,SKU-VEL00986,Home Automation,Ridge,Gold,SUP024,Korea,2017-10-23,GST_STANDARD,Box,True,True,"home automation designed for door and window activity alerts, in the ridge family and supplied by vela with a 12-month warranty."
PRD0987,Candle Arc 1086,Gaming,Candle,751.73,379.08,2013,24,1.092,SKU-CAN00987,Gaming Hardware,Shift,White,SUP025,Australia,2013-06-13,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for portable gaming and travel, in the shift family and supplied by candle with a 24-month warranty."
PRD0988,Vela Echo 1087,Wearable,Vela,1072.9,609.39,2017,12,0.13,SKU-VEL00988,Health Wearable,Spark,Silver,SUP026,Japan,2017-03-23,GST_STANDARD,Protective case,True,True,"health wearable designed for calendar alerts and quick message checks, in the spark family and supplied by vela with a 12-month warranty."
PRD0989,Candle Orbit 1088,Networking,Candle,359.81,193.97,2015,24,0.856,SKU-CAN00989,Connected Network,Vista,White,SUP027,Japan,2015-01-23,GST_STANDARD,Recycled box,True,True,"connected network designed for guest-network and device management, in the vista family and supplied by candle with a 24-month warranty."
PRD0990,Vela Spark 1089,Accessory,Vela,114.18,76.2,2013,12,0.143,SKU-VEL00990,Mobile Accessory,Wave,Green,SUP028,Malaysia,2013-07-17,GST_STANDARD,Protective case,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the wave family and supplied by vela with a 12-month warranty."
PRD0991,Candle Bloom 1090,Laptop,Candle,1841.41,902.87,2012,24,1.244,SKU-CAN00991,Ultrabook,Arc,Gold,SUP029,China,2012-08-07,GST_STANDARD,Protective case,False,True,"ultrabook designed for travel-based work and presentations, in the arc family and supplied by candle with a 24-month warranty."
PRD0992,Vela Halo 1091,Smartphone,Vela,1431.3,877.99,2015,24,0.262,SKU-VEL00992,5G Smartphone,Atlas,Gold,SUP030,Australia,2015-06-10,GST_STANDARD,Protective case,False,True,"5g smartphone designed for family communication and casual apps, in the atlas family and supplied by vela with a 24-month warranty."
PRD0993,Candle Quest 1092,Tablet,Candle,976.99,577.51,2014,24,0.699,SKU-CAN00993,Productivity Tablet,Bloom,Red,SUP031,China,2014-06-18,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for drawing and lightweight creative work, in the bloom family and supplied by candle with a 24-month warranty."
PRD0994,Vela Wave 1093,Home Entertainment,Vela,1481.14,917.51,2013,24,9.131,SKU-VEL00994,Smart Display,Core,Graphite,SUP032,Korea,2013-11-06,GST_STANDARD,Recycled box,True,True,"smart display designed for presentations and photo viewing, in the core family and supplied by vela with a 24-month warranty."
